category,subcategory,activity_amount,activity_unit,true_emission_factor,calculated_carbon_kg,noisy_carbon_kg,data_source,uncertainty
Transportation,flight_international,7.490271831594063,passenger_mile,0.195,1.4606030071608422,1.3183821449034367,EPA,9.737133331928302
Transportation,flight_international,2.8282699030293075,passenger_mile,0.195,0.551512631090715,0.571162886752868,EPA,3.5629747270322802
Transportation,flight_international,3.3272066233225708,passenger_mile,0.195,0.6488052915479013,0.7019046401528362,EPA,8.184173171314908
Transportation,flight_international,4.320399723053981,passenger_mile,0.195,0.8424779459955264,0.7967301929138505,EPA,5.430142509857322
Transportation,flight_international,2.956733608361192,passenger_mile,0.195,0.5765630536304325,0.533187439191431,EPA,7.523134575807309
Transportation,flight_international,6.577818355628348,passenger_mile,0.195,1.2826745793475278,1.353700232414707,EPA,5.537308855322331
Transportation,flight_international,3.5575182038757607,passenger_mile,0.195,0.6937160497557734,0.7492650966956802,EPA,8.007461692642567
Transportation,flight_international,3.5130666638890613,passenger_mile,0.195,0.685047999458367,0.6495564649502187,EPA,5.180882877726775
Transportation,flight_international,1.1329043796851308,passenger_mile,0.195,0.22091635403860052,0.2113622090653918,EPA,4.3247794011390095
Transportation,flight_international,9.579688903192789,passenger_mile,0.195,1.868039336122594,2.030905246590968,EPA,8.718548229633502
Transportation,flight_international,8.673312283975491,passenger_mile,0.195,1.6912958953752208,1.6285550975338619,EPA,3.7096286943592265
Transportation,flight_international,5.419160864655615,passenger_mile,0.195,1.056736368607845,0.9805568532812303,EPA,7.208942323710725
Transportation,flight_international,3.5737716119833087,passenger_mile,0.195,0.6968854643367453,0.7403573436476473,EPA,6.238023539818843
Transportation,flight_international,7.372550135885848,passenger_mile,0.195,1.4376472764977404,1.451870397326292,EPA,0.9893331320600919
Transportation,flight_international,8.054290931659699,passenger_mile,0.195,1.5705867316736413,1.528370781989456,EPA,2.6879094820315474
Transportation,flight_international,4.794758878911512,passenger_mile,0.195,0.9349779813877449,0.9409414900041471,EPA,0.6378234284780477
Transportation,flight_international,6.364227759667303,passenger_mile,0.195,1.241024413135124,1.2335800803903423,EPA,0.5998538518654578
Transportation,flight_international,5.549448875770524,passenger_mile,0.195,1.0821425307752521,1.0053668375095957,EPA,7.094785675843827
Transportation,flight_international,3.18674597581455,passenger_mile,0.195,0.6214154652838373,0.5724801240957157,EPA,7.874818687650446
Transportation,flight_international,5.521190986482984,passenger_mile,0.195,1.0766322423641819,1.0391465252146068,EPA,3.4817568780273556
Transportation,flight_international,1.1238758865891842,passenger_mile,0.195,0.21915579788489092,0.20972179540733504,EPA,4.304701298621806
Transportation,flight_international,9.456611757323797,passenger_mile,0.195,1.8440392926781406,1.810370327834832,EPA,1.8258268669758333
Transportation,flight_international,6.176926234506652,passenger_mile,0.195,1.2045006157287972,1.2696002173628123,EPA,5.404696418077445
Transportation,flight_international,8.563482401349663,passenger_mile,0.195,1.6698790682631843,1.762888504155209,EPA,5.569830633829207
Transportation,flight_international,5.842505734880734,passenger_mile,0.195,1.1392886183017432,1.2014670545697943,EPA,5.457654475714509
Transportation,flight_international,1.7091703641436748,passenger_mile,0.195,0.3332882210080166,0.3588772176288886,EPA,7.677738068113875
Transportation,flight_international,9.293544990969734,passenger_mile,0.195,1.8122412732390982,1.8394849491826308,EPA,1.5033139541535103
Transportation,flight_international,6.42952265216325,passenger_mile,0.195,1.253756917171834,1.2943495825665163,EPA,3.2376822682860613
Transportation,flight_international,8.066437315336138,passenger_mile,0.195,1.572955276490547,1.502815842323668,EPA,4.459086358982094
Transportation,flight_international,1.2398845128776623,passenger_mile,0.195,0.24177748001114416,0.23322329132626965,EPA,3.538041956794414
Transportation,flight_international,9.703736800569,passenger_mile,0.195,1.8922286761109552,2.0521198037688713,EPA,8.44988397419998
Transportation,flight_international,1.6180980114475119,passenger_mile,0.195,0.3155291122322648,0.29873408428131737,EPA,5.322814060524604
Transportation,flight_international,2.480322982309517,passenger_mile,0.195,0.4836629815503558,0.5142488192946326,EPA,6.323791340456849
Transportation,flight_international,7.803314438039208,passenger_mile,0.195,1.5216463154176456,1.5286065546614047,EPA,0.4574150492947324
Transportation,flight_international,3.4429961500628563,passenger_mile,0.195,0.671384249262257,0.7125665933590974,EPA,6.133945522566721
Transportation,flight_international,3.6977451702288624,passenger_mile,0.195,0.7210603081946282,0.7446674894688368,EPA,3.2739537880424474
Transportation,flight_international,9.869950024170635,passenger_mile,0.195,1.9246402547132737,1.8360883758600535,EPA,4.600957432765138
Transportation,flight_international,4.808205991872536,passenger_mile,0.195,0.9376001684151446,0.9693236610177027,EPA,3.38347769883418
Transportation,flight_international,3.149759082076671,passenger_mile,0.195,0.6142030210049509,0.5842456136328809,EPA,4.877443833319831
Transportation,flight_international,7.121923558398595,passenger_mile,0.195,1.388775093887726,1.4972863049465435,EPA,7.813447370736765
Transportation,flight_international,2.594971908781527,passenger_mile,0.195,0.5060195222123978,0.4584375839230999,EPA,9.403182328077394
Transportation,flight_international,2.7024554357467436,passenger_mile,0.195,0.5269788099706151,0.5507820336858847,EPA,4.516922362892913
Transportation,flight_international,1.8206139082619455,passenger_mile,0.195,0.35501971211107936,0.37964487689399223,EPA,6.936280984648002
Transportation,flight_international,6.82802288785149,passenger_mile,0.195,1.3314644631310406,1.2962844730347283,EPA,2.6422027076549908
Energy,electricity_us_avg,152.43711700770234,kwh,0.5,76.21855850385117,72.54024803423228,EPA_eGRID,4.826003721171183
Energy,electricity_us_avg,1396.6596126103293,kwh,0.5,698.3298063051647,639.086847797581,EPA_eGRID,8.483521392425713
Energy,electricity_us_avg,700.4648367646499,kwh,0.5,350.23241838232497,343.4174175649862,EPA_eGRID,1.9458509434438793
Energy,electricity_us_avg,1007.2316914544293,kwh,0.5,503.61584572721466,461.1695844990984,EPA_eGRID,8.428301370625944
Energy,electricity_us_avg,1721.487480536616,kwh,0.5,860.743740268308,872.6113511661017,EPA_eGRID,1.3787623821806005
Energy,electricity_us_avg,1783.6261694270145,kwh,0.5,891.8130847135072,805.8517224220238,EPA_eGRID,9.638943828582452
Energy,electricity_us_avg,190.85753770092674,kwh,0.5,95.42876885046337,90.02515988975843,EPA_eGRID,5.662452765342057
Energy,electricity_us_avg,1332.823359535183,kwh,0.5,666.4116797675915,604.3338052393975,EPA_eGRID,9.315244077031096
Energy,electricity_us_avg,291.63804212613593,kwh,0.5,145.81902106306796,132.83363607951154,EPA_eGRID,8.90513795037764
Energy,electricity_us_avg,1285.2151143085696,kwh,0.5,642.6075571542848,595.6864907702511,EPA_eGRID,7.301667380293245
Energy,electricity_us_avg,359.2960391954074,kwh,0.5,179.6480195977037,185.73797994229983,EPA_eGRID,3.389940149762708
Energy,electricity_us_avg,1928.976946114846,kwh,0.5,964.488473057423,915.6291968545976,EPA_eGRID,5.065822720300823
Energy,electricity_us_avg,889.6797125978308,kwh,0.5,444.8398562989154,405.4721012983821,EPA_eGRID,8.849871351023832
Energy,electricity_us_avg,346.88347077502567,kwh,0.5,173.44173538751284,175.14061379014854,EPA_eGRID,0.9795095735406326
Energy,electricity_us_avg,536.1843615741684,kwh,0.5,268.0921807870842,254.8219122253094,EPA_eGRID,4.949890191804548
Energy,electricity_us_avg,401.4518126129335,kwh,0.5,200.72590630646675,193.9086050299268,EPA_eGRID,3.3963235747613703
Energy,electricity_us_avg,686.4792630064729,kwh,0.5,343.23963150323647,354.82755173991245,EPA_eGRID,3.376043781985799
Energy,electricity_us_avg,1121.913154660475,kwh,0.5,560.9565773302375,614.545849740621,EPA_eGRID,9.553194413983183
Energy,electricity_us_avg,1313.6753186575852,kwh,0.5,656.8376593287926,597.7008918621484,EPA_eGRID,9.003254704834479
Energy,electricity_us_avg,1490.6286067743945,kwh,0.5,745.3143033871972,797.0097581717631,EPA_eGRID,6.936061008037522
Energy,electricity_us_avg,199.95718759843865,kwh,0.5,99.97859379921933,97.37631986863077,EPA_eGRID,2.6028310978393376
Energy,electricity_us_avg,1101.561113442027,kwh,0.5,550.7805567210135,523.2322418746578,EPA_eGRID,5.00168615434798
Energy,electricity_us_avg,1363.7774589744877,kwh,0.5,681.8887294872438,689.9482274843699,EPA_eGRID,1.1819374112821208
Energy,electricity_us_avg,1325.1395034650131,kwh,0.5,662.5697517325066,697.8421693981672,EPA_eGRID,5.323578019284661
Energy,electricity_us_avg,1400.2666683985565,kwh,0.5,700.1333341992782,718.0391076441778,EPA_eGRID,2.5574804926804156
Energy,electricity_us_avg,129.37980003090377,kwh,0.5,64.68990001545188,59.0301731619398,EPA_eGRID,8.749011595566227
Energy,electricity_us_avg,397.0656727333845,kwh,0.5,198.53283636669224,181.1829090327392,EPA_eGRID,8.739071909448546
Energy,electricity_us_avg,379.13183225139505,kwh,0.5,189.56591612569753,173.5171042638662,EPA_eGRID,8.466085143275263
Energy,electricity_us_avg,897.6909309293593,kwh,0.5,448.84546546467965,424.23526230983884,EPA_eGRID,5.483001399905514
Energy,electricity_us_avg,1274.9704598483843,kwh,0.5,637.4852299241921,630.0540169966473,EPA_eGRID,1.165707467203363
Energy,electricity_us_avg,1151.6735662410886,kwh,0.5,575.8367831205443,520.4228919415192,EPA_eGRID,9.6231940722385
Energy,electricity_us_avg,723.8787473895,kwh,0.5,361.93937369475,382.09011675776117,EPA_eGRID,5.567436020377764
Energy,electricity_us_avg,1986.8860482625093,kwh,0.5,993.4430241312547,1081.2299712224924,EPA_eGRID,8.83663632023644
Energy,electricity_us_avg,1538.5877547195878,kwh,0.5,769.2938773597939,809.9564089568311,EPA_eGRID,5.2856954661579305
Energy,electricity_us_avg,389.91322753720954,kwh,0.5,194.95661376860477,177.38063943415696,EPA_eGRID,9.015326022901096
Energy,electricity_us_avg,997.177324932378,kwh,0.5,498.588662466189,527.0736577115393,EPA_eGRID,5.713125345541122
Energy,electricity_us_avg,1673.5200510089935,kwh,0.5,836.7600255044968,902.4208329883985,EPA_eGRID,7.847029671895922
Energy,electricity_us_avg,957.6566812219946,kwh,0.5,478.8283406109973,476.0203477552049,EPA_eGRID,0.5864299619795552
Energy,electricity_us_avg,1002.5202046517857,kwh,0.5,501.26010232589283,472.2215903337486,EPA_eGRID,5.793102594322359
Energy,electricity_us_avg,705.696420602263,kwh,0.5,352.8482103011315,321.8602212560814,EPA_eGRID,8.782243508789229
Energy,electricity_us_avg,1975.2629813698347,kwh,0.5,987.6314906849174,1034.5945319110633,EPA_eGRID,4.755117841936906
Energy,electricity_us_avg,130.77835873125696,kwh,0.5,65.38917936562848,59.99571739270975,EPA_eGRID,8.248248449121503
Energy,electricity_us_avg,506.27566562260125,kwh,0.5,253.13783281130063,250.21189351332103,EPA_eGRID,1.1558680365888698
Energy,electricity_us_avg,1762.3375781901348,kwh,0.5,881.1687890950674,946.8705276211654,EPA_eGRID,7.456203549103413
Energy,electricity_us_avg,1849.6986658017033,kwh,0.5,924.8493329008517,924.7680223164546,EPA_eGRID,0.008791765480552981
Energy,electricity_us_avg,710.0675661711903,kwh,0.5,355.03378308559513,363.0643876659531,EPA_eGRID,2.261926882158673
Energy,electricity_us_avg,1273.4468138382076,kwh,0.5,636.7234069191038,638.5679644022928,EPA_eGRID,0.28969525278082275
Energy,electricity_us_avg,704.8355776916568,kwh,0.5,352.4177888458284,342.26660960944037,EPA_eGRID,2.8804389442522864
Energy,electricity_us_avg,1942.6133282710796,kwh,0.5,971.3066641355398,1044.4586269178083,EPA_eGRID,7.531294233152772
Energy,electricity_us_avg,449.5064776476262,kwh,0.5,224.7532388238131,215.40570412167904,EPA_eGRID,4.159021134045461
Energy,electricity_us_avg,708.9571247711937,kwh,0.5,354.47856238559683,376.43977114711066,EPA_eGRID,6.195355965595667
Energy,electricity_us_avg,1369.3578808548853,kwh,0.5,684.6789404274426,726.5710997554339,EPA_eGRID,6.118511444479097
Energy,electricity_us_avg,465.06067443660584,kwh,0.5,232.53033721830292,214.96643818730308,EPA_eGRID,7.553379589567527
Energy,electricity_us_avg,1690.0719747689893,kwh,0.5,845.0359873844947,835.1838045886759,EPA_eGRID,1.165889138794271
Energy,electricity_us_avg,994.0968724252431,kwh,0.5,497.04843621262154,447.6473411447552,EPA_eGRID,9.938889546517776
Energy,electricity_us_avg,538.5516558570182,kwh,0.5,269.2758279285091,292.6418668784738,EPA_eGRID,8.677362216176434
Energy,electricity_us_avg,829.5093767505849,kwh,0.5,414.75468837529246,373.63301002475185,EPA_eGRID,9.91469885768512
Energy,electricity_us_avg,602.0204737160125,kwh,0.5,301.01023685800624,307.6764837354564,EPA_eGRID,2.2146246410200208
Energy,electricity_us_avg,237.63750186135056,kwh,0.5,118.81875093067528,129.50318969537238,EPA_eGRID,8.99221602735997
Energy,electricity_us_avg,231.26731871734378,kwh,0.5,115.63365935867189,121.150016612054,EPA_eGRID,4.770546295928854
Energy,electricity_us_avg,1755.1790445061067,kwh,0.5,877.5895222530534,795.6610707160198,EPA_eGRID,9.335623256610557
Energy,electricity_us_avg,393.79526443613634,kwh,0.5,196.89763221806817,183.03969813334112,EPA_eGRID,7.038141560472957
Energy,electricity_us_avg,143.68254121758324,kwh,0.5,71.84127060879162,74.20503458844001,EPA_eGRID,3.2902591499531884
Energy,electricity_us_avg,1844.2871825345517,kwh,0.5,922.1435912672758,985.4483538099016,EPA_eGRID,6.864957165253173
Energy,electricity_us_avg,733.3107396648367,kwh,0.5,366.65536983241833,340.01295416048254,EPA_eGRID,7.266337237638942
Energy,electricity_us_avg,929.7281226412221,kwh,0.5,464.86406132061103,499.1102528146816,EPA_eGRID,7.3669260206482985
Energy,electricity_us_avg,147.20436802253232,kwh,0.5,73.60218401126616,74.43171596900729,EPA_eGRID,1.1270480202247122
Energy,electricity_us_avg,1922.4611278408936,kwh,0.5,961.2305639204468,954.1499862463106,EPA_eGRID,0.7366159524992155
Energy,electricity_us_avg,794.6780539156445,kwh,0.5,397.3390269578222,364.5061126204043,EPA_eGRID,8.263198958531497
Energy,electricity_us_avg,1013.0590986128766,kwh,0.5,506.5295493064383,531.0236802914843,EPA_eGRID,4.835676619179358
Energy,electricity_us_avg,1077.616748583192,kwh,0.5,538.808374291596,560.4047211630843,EPA_eGRID,4.008168377093684
Energy,electricity_us_avg,1606.1275742172909,kwh,0.5,803.0637871086454,873.6586443891582,EPA_eGRID,8.790691152278553
Energy,electricity_us_avg,598.5106144001984,kwh,0.5,299.2553072000992,301.8213268622948,EPA_eGRID,0.8574683891837687
Energy,electricity_us_avg,789.9658955050381,kwh,0.5,394.98294775251907,402.05323648647567,EPA_eGRID,1.7900237906945213
Energy,electricity_us_avg,1923.422477541126,kwh,0.5,961.711238770563,924.1222311857139,EPA_eGRID,3.9085544672330483
Energy,electricity_us_avg,743.4911698787952,kwh,0.5,371.7455849393976,372.83217629867727,EPA_eGRID,0.2922943548762839
Energy,electricity_us_avg,1744.6155524838819,kwh,0.5,872.3077762419409,845.1013192901343,EPA_eGRID,3.1189056996622213
Energy,electricity_us_avg,175.25356371742458,kwh,0.5,87.62678185871229,93.93988001022039,EPA_eGRID,7.204530415926054
Energy,electricity_us_avg,1874.0861079433193,kwh,0.5,937.0430539716597,887.0442288432762,EPA_eGRID,5.335808735411177
Energy,electricity_us_avg,748.2391645927124,kwh,0.5,374.1195822963562,406.65510970180884,EPA_eGRID,8.696558251708899
Energy,electricity_us_avg,144.22327466164944,kwh,0.5,72.11163733082472,71.37283851336551,EPA_eGRID,1.0245209300543876
Energy,electricity_us_avg,1395.5359426642713,kwh,0.5,697.7679713321356,732.4346662809298,EPA_eGRID,4.968226741994288
Energy,electricity_us_avg,1397.372687130914,kwh,0.5,698.686343565457,719.6611629161781,EPA_eGRID,3.0020365424182693
Energy,electricity_us_avg,1489.9754894091582,kwh,0.5,744.9877447045791,774.7747135411659,EPA_eGRID,3.9983166231007767
Energy,electricity_us_avg,747.0916113155562,kwh,0.5,373.5458056577781,358.3511911798549,EPA_eGRID,4.067671018596223
Energy,electricity_us_avg,678.3017001368253,kwh,0.5,339.15085006841264,355.8778745359934,EPA_eGRID,4.9320308246924975
Energy,electricity_us_avg,1485.693806054242,kwh,0.5,742.846903027121,729.5946722603999,EPA_eGRID,1.7839787327264804
Energy,electricity_us_avg,256.34427290115804,kwh,0.5,128.17213645057902,128.08823731806484,EPA_eGRID,0.06545816808361177
Energy,electricity_us_avg,1719.0644066669265,kwh,0.5,859.5322033334633,884.52021532228,EPA_eGRID,2.9071641402041153
Energy,electricity_us_avg,1504.0678925049397,kwh,0.5,752.0339462524698,766.2305687316548,EPA_eGRID,1.8877635178477594
Energy,electricity_us_avg,131.81345909119548,kwh,0.5,65.90672954559774,61.04688619167374,EPA_eGRID,7.373819619681939
Energy,electricity_us_avg,208.20220344670798,kwh,0.5,104.10110172335399,100.31477149420233,EPA_eGRID,3.6371663377912506
Energy,electricity_us_avg,124.02817110692278,kwh,0.5,62.01408555346139,59.67774621821275,EPA_eGRID,3.7674333409859333
Energy,electricity_us_avg,1949.4447344156767,kwh,0.5,974.7223672078384,884.1353067168845,EPA_eGRID,9.293626938145158
Energy,electricity_us_avg,1710.3532269512834,kwh,0.5,855.1766134756417,876.3732711292901,EPA_eGRID,2.478629246828918
Energy,electricity_us_avg,1505.9506683404352,kwh,0.5,752.9753341702176,687.6945508196696,EPA_eGRID,8.669710731293435
Energy,electricity_us_avg,188.01704244384933,kwh,0.5,94.00852122192467,99.03404553476771,EPA_eGRID,5.3458178551488515
Energy,electricity_us_avg,968.4150855886639,kwh,0.5,484.20754279433197,497.2273233788949,EPA_eGRID,2.688884297304944
Energy,electricity_us_avg,1690.7998157636248,kwh,0.5,845.3999078818124,867.4576683160675,EPA_eGRID,2.6091510335649093
Energy,electricity_us_avg,259.0136478377722,kwh,0.5,129.5068239188861,129.82492078767652,EPA_eGRID,0.24562170483745233
Energy,electricity_coal,1132.5107448979065,kwh,0.82,928.6588108162833,921.4938929333762,IPCC,0.771533936840513
Energy,electricity_coal,1982.2152299748352,kwh,0.82,1625.4164885793648,1468.8742836248919,IPCC,9.630898053168691
Energy,electricity_coal,326.24651393619246,kwh,0.82,267.5221414276778,258.2824640943303,IPCC,3.4537991076321357
Energy,electricity_coal,1004.2535755234023,kwh,0.82,823.4879319291898,751.3385445145897,IPCC,8.761438342584494
Energy,electricity_coal,1458.3175408153354,kwh,0.82,1195.820383468575,1293.5334392989992,IPCC,8.171215107322336
Energy,electricity_coal,554.1061975091727,kwh,0.82,454.3670819575216,418.7265582060156,IPCC,7.843993362802185
Energy,electricity_coal,1783.1898351131554,kwh,0.82,1462.2156647927873,1604.5326601100594,IPCC,9.732968859791287
Energy,electricity_coal,666.305568273228,kwh,0.82,546.370565984047,572.3807030009693,IPCC,4.760530423171045
Energy,electricity_coal,263.4085371291642,kwh,0.82,215.99500044591463,230.52624924250324,IPCC,6.727585715682921
Energy,electricity_coal,1258.9819806543012,kwh,0.82,1032.3652241365269,1080.0934248077012,IPCC,4.6231895026388905
Energy,electricity_coal,856.584655686855,kwh,0.82,702.399417663221,766.742818483943,IPCC,9.160514545240222
Energy,electricity_coal,1116.2465336359282,kwh,0.82,915.322157581461,827.1475354093498,IPCC,9.633179033390112
Energy,electricity_coal,523.0045955953041,kwh,0.82,428.8637683881493,444.6168980565596,IPCC,3.67322465304476
Energy,electricity_coal,1753.2765698476355,kwh,0.82,1437.686787275061,1396.2988577987667,IPCC,2.878786244863498
Energy,electricity_coal,1466.8471150621206,kwh,0.82,1202.8146343509388,1116.2604276712457,IPCC,7.19597219786068
Energy,electricity_coal,1957.81144867413,kwh,0.82,1605.4053879127864,1477.075102029367,IPCC,7.993637423271874
Energy,electricity_coal,544.2331315117053,kwh,0.82,446.2711678395983,480.6888188428134,IPCC,7.712273049104018
Energy,electricity_coal,1120.8113141490094,kwh,0.82,919.0652776021876,874.1568522017445,IPCC,4.886315095877385
Energy,electricity_coal,557.6021120585808,kwh,0.82,457.23373188803623,446.5569295590083,IPCC,2.3350863211558415
Energy,electricity_coal,1529.6225907697863,kwh,0.82,1254.2905244312246,1163.26425347854,IPCC,7.257191948728285
Energy,electricity_coal,817.7315254879426,kwh,0.82,670.5398509001129,683.1198775927353,IPCC,1.876104257746249
Energy,electricity_coal,947.3988301618074,kwh,0.82,776.867040732682,813.1046557587492,IPCC,4.664583915400851
Energy,electricity_coal,625.0792271960398,kwh,0.82,512.5649663007526,545.4451149790016,IPCC,6.4148256006549165
Energy,electricity_coal,1344.0903469703853,kwh,0.82,1102.1540845157158,1012.5696104010644,IPCC,8.12812612802815
Energy,electricity_coal,1457.5299165291985,kwh,0.82,1195.1745315539426,1283.2493951510285,IPCC,7.369205189017255
Energy,electricity_coal,219.500208957028,kwh,0.82,179.99017134476296,176.3404380270639,IPCC,2.027740342948039
Energy,electricity_coal,1936.222392920074,kwh,0.82,1587.7023621944606,1721.709835037575,IPCC,8.440339703084803
Energy,electricity_coal,107.71701718783264,kwh,0.82,88.32795409402276,81.21018005637357,IPCC,8.058348130731641
Energy,electricity_coal,292.08623711517737,kwh,0.82,239.51071443444542,260.16225356564723,IPCC,8.62238634291001
Energy,electricity_coal,1463.4316166956874,kwh,0.82,1200.0139256904636,1236.4498451734914,IPCC,3.036291388207298
Energy,electricity_coal,748.8877454972442,kwh,0.82,614.0879513077401,674.597648771863,IPCC,9.853588127769566
Energy,electricity_coal,1841.9059404164257,kwh,0.82,1510.362871141469,1581.9790516087762,IPCC,4.741653932023813
Energy,electricity_coal,1237.0274261170287,kwh,0.82,1014.3624894159634,1091.9651214779344,IPCC,7.650384637808527
Energy,electricity_coal,1041.4198684715557,kwh,0.82,853.9642921466756,864.7682485959483,IPCC,1.2651531859855636
Energy,electricity_coal,486.1445276913893,kwh,0.82,398.63851270693925,406.2173869359138,IPCC,1.9011896711911982
Energy,electricity_coal,1355.5944321691632,kwh,0.82,1111.5874343787136,1153.3553026649631,IPCC,3.757497340692261
Energy,electricity_coal,1966.655433746532,kwh,0.82,1612.6574556721562,1757.7412092334343,IPCC,8.996563594517797
Energy,electricity_coal,914.4045944444604,kwh,0.82,749.8117674444575,738.2793775737096,IPCC,1.538037994529365
Energy,electricity_coal,1533.391677743492,kwh,0.82,1257.3811757496633,1216.5522103945618,IPCC,3.2471430416284712
Energy,electricity_coal,1976.6890739078192,kwh,0.82,1620.8850406044116,1742.404536490298,IPCC,7.497107619709594
Energy,electricity_coal,1928.9095228182903,kwh,0.82,1581.7058087109979,1491.0728651821528,IPCC,5.730075911063757
Energy,electricity_coal,447.0068666257016,kwh,0.82,366.5456306330753,356.2911253115453,IPCC,2.7976067546676417
Energy,electricity_coal,1176.5621845752544,kwh,0.82,964.7809913517085,1025.7255944123872,IPCC,6.316936549018457
Energy,electricity_coal,1729.1288194417277,kwh,0.82,1417.8856319422166,1425.6402798601496,IPCC,0.5469163198523052
Energy,electricity_coal,803.9976113247903,kwh,0.82,659.2780412863281,644.5656958726761,IPCC,2.2315843228975862
Energy,electricity_coal,1596.2824494230424,kwh,0.82,1308.9516085268947,1366.028010485851,IPCC,4.360466925373239
Energy,electricity_coal,502.5477864276008,kwh,0.82,412.0891848706326,416.3439449124462,IPCC,1.0324852478594644
Energy,electricity_coal,1720.7585965473506,kwh,0.82,1411.0220491688274,1426.5331789513382,IPCC,1.0992833025995412
Energy,electricity_coal,493.5690621870422,kwh,0.82,404.7266309933746,429.1561663925807,IPCC,6.036058299214316
Energy,electricity_coal,512.6893551260393,kwh,0.82,420.40527120335224,413.4883883938068,IPCC,1.6452892680785858
Energy,electricity_coal,1736.7543009959104,kwh,0.82,1424.1385268166464,1317.6046224328597,IPCC,7.480585798203224
Energy,electricity_coal,1575.8493656107887,kwh,0.82,1292.1964798008466,1349.3801130288475,IPCC,4.425304829557654
Energy,electricity_coal,438.2340409049698,kwh,0.82,359.3519135420752,379.5715146318164,IPCC,5.62668524300867
Energy,electricity_coal,843.7562413104336,kwh,0.82,691.8801178745555,719.4317775772913,IPCC,3.982143581083683
Energy,electricity_coal,1333.917561660503,kwh,0.82,1093.8124005616123,1195.5339928424783,IPCC,9.29972929806222
Energy,electricity_coal,825.8538939923716,kwh,0.82,677.2001930737447,656.5337605567906,IPCC,3.0517464005955395
Energy,electricity_coal,755.1441900544136,kwh,0.82,619.2182358446191,567.2108262601151,IPCC,8.398882102295554
Energy,electricity_coal,145.47959616435602,kwh,0.82,119.29326885477194,129.1712848378547,IPCC,8.280447067896425
Energy,electricity_coal,1196.1631325316966,kwh,0.82,980.8537686759912,910.8708497285375,IPCC,7.134898308227987
Energy,electricity_coal,996.083554329689,kwh,0.82,816.788514550345,821.6049325879505,IPCC,0.589677493231779
Energy,electricity_coal,206.87662980815253,kwh,0.82,169.63883644268506,169.835204628195,IPCC,0.11575662131841558
Energy,electricity_coal,1234.669820283814,kwh,0.82,1012.4292526327274,920.0363258620212,IPCC,9.125864995548785
Energy,electricity_coal,1183.205655481783,kwh,0.82,970.228637495062,893.8567009753707,IPCC,7.871540126548779
Energy,electricity_coal,829.5992015544741,kwh,0.82,680.2713452746688,732.6684807384446,IPCC,7.702387558690979
Energy,electricity_coal,290.5216248199038,kwh,0.82,238.2277323523211,215.22929856824334,IPCC,9.653969987870598
Energy,electricity_coal,1218.6817236410554,kwh,0.82,999.3190133856654,930.6227009358388,IPCC,6.874312559818646
Energy,electricity_coal,1120.7203256947014,kwh,0.82,918.990667069655,1000.5881049732071,IPCC,8.87902791915594
Energy,electricity_coal,643.3495871454916,kwh,0.82,527.5466614593031,531.841329908352,IPCC,0.8140831442604475
Energy,electricity_coal,1659.683755749008,kwh,0.82,1360.9406797141864,1303.8556292626856,IPCC,4.1945289241768675
Energy,electricity_coal,1024.3927003064719,kwh,0.82,840.0020142513068,797.3328050032247,IPCC,5.079655587030126
Energy,electricity_coal,698.4659898685218,kwh,0.82,572.7421116921878,535.9170854672128,IPCC,6.42959989726861
Energy,electricity_coal,632.4976516522123,kwh,0.82,518.6480743548141,495.2386029288858,IPCC,4.513556028343317
Energy,electricity_coal,811.6760974258457,kwh,0.82,665.5743998891934,669.8882223523211,IPCC,0.6481352744104809
Energy,electricity_coal,1895.608068538472,kwh,0.82,1554.398616201547,1491.5468606453276,IPCC,4.043477323069737
Energy,electricity_coal,1669.2865117215463,kwh,0.82,1368.8149396116678,1259.7987578557324,IPCC,7.964274687626012
Energy,electricity_coal,948.8900633101455,kwh,0.82,778.0898519143193,725.8122092349378,IPCC,6.718715396527003
Energy,electricity_coal,1025.0103495259652,kwh,0.82,840.5084866112915,813.1863838455871,IPCC,3.2506635210620978
Energy,electricity_coal,1548.5884210140828,kwh,0.82,1269.8425052315479,1215.875901656545,IPCC,4.249865896965104
Energy,electricity_coal,1415.2294399533637,kwh,0.82,1160.4881407617581,1086.8095325440822,IPCC,6.348932456070804
Energy,electricity_coal,599.2437325739663,kwh,0.82,491.37986071065234,480.11177059627977,IPCC,2.293152612741643
Energy,electricity_coal,1923.3564917762703,kwh,0.82,1577.1523232565416,1696.9873130022556,IPCC,7.598187440657339
Energy,electricity_coal,513.5917763549991,kwh,0.82,421.1452566110992,457.36142149674816,IPCC,8.599447415619894
Energy,electricity_coal,1123.98654200392,kwh,0.82,921.6689644432143,888.1716716480751,IPCC,3.6344169205453496
Energy,electricity_coal,1859.9360044171726,kwh,0.82,1525.1475236220815,1423.5904887993356,IPCC,6.658833539037425
Energy,electricity_coal,1346.7930951345263,kwh,0.82,1104.3703380103116,1041.6413601947927,IPCC,5.680067243433441
Energy,electricity_coal,1285.051399165278,kwh,0.82,1053.742147315528,974.739944262435,IPCC,7.49729933972518
Energy,electricity_coal,1789.364004149763,kwh,0.82,1467.2784834028057,1352.040002578774,IPCC,7.853892913142094
Energy,electricity_coal,669.445753512916,kwh,0.82,548.9455178805911,561.3769215053427,IPCC,2.2645969809076307
